,sm_smos,sm_smap,sm_tc,sm_gldas,sm_fldas
2016-03-31,0.36397603734786393,0.2944740720411244,0.9689005584950212,2.0522530500918847,9557.976716584479
2016-04-30,0.18185843258818749,0.11820325205985237,0.8428036345229554,1.7959918756225406,8790.50920341313
2016-05-31,0.10848413814639928,0.048796877657927396,0.6417014743353224,1.5953253022816107,7830.831328551534
2016-06-30,0.08652639412050812,0.03625420911844721,0.4128141663219953,1.316556275743754,6394.889792213638
2016-07-31,0.052668092623375795,0.02910782907438314,0.2715756144194259,1.0540696036889092,5246.67830681322
2016-08-31,0.03514374205720881,0.0279808560924747,0.20454764238486592,0.8938025508356657,4606.371968523931
2016-09-30,0.04093777624030313,0.030175805950322473,0.16560785325477648,0.8266499876957059,4353.879736809747
2016-10-31,0.19251891390437836,0.08608104914356557,0.4003905138049506,0.9918064643688114,5149.079348463582
2016-11-30,0.36343217046290516,0.22300888892835397,0.5322130286905223,1.4672426542908092,6949.239186444462
2016-12-31,0.39360097412984124,0.3113194339742958,0.7492105330940988,1.8185117738550287,8020.9594362386015
2017-01-31,0.4141806361005209,0.34125435579532826,0.9865850579425883,2.085388836526992,9522.283148332812
2017-02-28,0.4162465293959055,0.3417074173858187,0.9865850579425883,2.166844476783094,10060.644913182983
2017-03-31,0.34788384979525216,0.2737809329188625,0.9786435268439342,1.9840533094118231,9634.996372615835
2017-04-30,0.3370357865890396,0.24754635216692153,0.9322260602193319,1.9796700294066076,9618.748068614295
2017-05-31,0.11788433919074648,0.05879247579252631,0.6577300920067013,1.6637236468857965,8325.25002853639
2017-06-30,0.0781816252175836,0.030047725417346564,0.4315737965110212,1.3649320351563665,6967.769573017626
2017-07-31,0.06121810968001915,0.028748941325461734,0.2769843300725459,1.0754282383085023,5477.355449879821
2017-08-31,0.05007966182779558,0.029307758550204087,0.20779515010469646,0.9091391929228501,4740.013207149459
2017-09-30,0.05455737702801647,0.03004940257350771,0.16804633195459767,0.8460745652689164,4517.983935662642
2017-10-31,0.07790067400840732,0.029398367010560776,0.1416939948995765,0.8406771336347257,4550.782429420211
2017-11-30,0.24310766008426882,0.1034573476450241,0.518314425065713,1.1596496072140314,5751.248746404985
2017-12-31,0.3703978063613933,0.11600134051257062,0.49243711065991536,1.3878829839648186,6979.9264530361725
2018-01-31,0.39405611983536765,0.20756496421152637,0.6270091047417977,1.5823358017100912,7879.142470080359
2018-02-28,0.3399113346213694,0.16889007018801572,0.5935923928521789,1.6167708580532567,7865.7919790599935
2018-03-31,0.3684456975846665,0.1862748435706258,0.7659192229309744,1.851067841423502,8688.6579842146
2018-04-30,0.3256889526622903,0.16573273491952328,0.7229160446168849,1.8614503364016248,8959.991219634441
2018-05-31,0.18429890640323063,0.03605256677470085,0.5535781407647625,1.558240837899505,7757.577501104202
2018-06-30,0.16138318619026418,0.030301546323978037,0.37185761175913407,1.2515049976087254,6293.993469920374
2018-07-31,0.10015000263231315,0.029393830103446292,0.2505789062300612,1.0024197171345182,5177.15023935823
2018-08-31,0.0822142474875166,0.029091719582512124,0.19062327444781177,0.8655685016333274,4608.568883755887
2018-09-30,0.10606050694127486,0.03046441576119955,0.15576280533714829,0.8077536142000763,4373.556075350374
2018-10-31,0.15821145318724145,0.052342999600006046,0.1337328841487059,0.8209480956963902,4714.244168635423
2018-11-30,0.21747285766994298,0.09097361274343932,0.37541634257016465,0.8771586748511196,4946.617286022332
2018-12-31,0.40883305337966525,0.2823713134128342,0.5981845592569976,1.3309631672613964,7098.605908818284
2019-01-31,0.41842418062722125,0.32538381180024367,0.8669057211801601,1.7826486339746865,8230.69809260411
2019-02-28,0.4199677585736803,0.3380363104970616,0.9865850579425883,2.073412961446962,9479.041990204216
2019-03-31,0.41336078277309013,0.3360020800857014,0.9865280997436235,2.0902523108054987,9826.591404803456
2019-04-30,0.3469600711112657,0.23898409490598027,0.8786781821699011,1.9391513105501983,9428.86092208
2019-05-31,0.2360997529796861,0.10848611133945202,0.8138995701543152,1.7152739829529189,8380.758381445514
2019-06-30,0.2692917482687518,0.05617537260703662,0.525353035588066,1.5332613900974852,7425.617951013123
2019-07-31,0.1267926028031119,0.02801525299720544,0.33360132101662127,1.167669250197244,5817.360756365778
